costo,nombre,precio_venta,referencia_interna,unidad_medida,categoria_producto,archivo_imagen,imagen_url
550.0,HK-DS-2CFSP8-D/4G  CAMARA DOBLE LENTE 4G DE 4MP+4MP IR30M C/PANEL SOLAR 8W Y BATERIA 9000mAh,750.0,,Unidades,CAMARAS IP,HK-DS-2CFSP8-D_4G_CAMARA_DOBLE_LENTE_4G_DE_4MP_4MP_IR30M_C_P.jpg,http://localhost:3000/uploads/HK-DS-2CFSP8-D_4G_CAMARA_DOBLE_LENTE_4G_DE_4MP_4MP_IR30M_C_P.jpg
50.0,HK-DS-PKF1-WB PULSADOR INALAMBRICO DE ARMADO Y DESARMADO,70.0,HK-DS-PKF1-WB,Unidades,ALARMA,HK-DS-PKF1-WB.jpg,http://localhost:3000/uploads/HK-DS-PKF1-WB.jpg
2.5,HK-FM11RF08-M1 TARJETA PROXIMIDAD MIFARE,3.0,HK-FM11RF08-M1,Unidades,ACC Y ASIST.,HK-FM11RF08-M1.jpg,http://localhost:3000/uploads/HK-FM11RF08-M1.jpg
590.0,HK-KIT CAM PTZ  SOLAR 4G IP 4MP P/EXTERIOR CON PANEL SOLAR- HK-DS2DE2C400IWG-K/4G,750.0,,Unidades,CAM INALAMBRICAS,HK-KIT_CAM_PTZ_SOLAR_4G_IP_4MP_P_EXTERIOR_CON_PANEL_SOLAR-_H.jpg,http://localhost:3000/uploads/HK-KIT_CAM_PTZ_SOLAR_4G_IP_4MP_P_EXTERIOR_CON_PANEL_SOLAR-_H.jpg
0.0,Huawei LUNA 150KTL,52900.0,,Unidades,INVERSORES HIBRIDOS,Huawei_LUNA_150KTL.jpg,http://localhost:3000/uploads/Huawei_LUNA_150KTL.jpg
0.0,Huawei SUN2000-40KTL M3,21300.0,INVERSOR TRIFASICO HUAWEI,Unidades,INVERSORES,INVERSOR_TRIFASICO_HUAWEI.jpg,http://localhost:3000/uploads/INVERSOR_TRIFASICO_HUAWEI.jpg
0.0,Huawei Smart Meeter Energy Meter,720.0,DTUS666-H 14250A,Unidades,SMART METER,DTUS666-H_14250A.jpg,http://localhost:3000/uploads/DTUS666-H_14250A.jpg
0.0,INIM 8 Z MODELO DE EXPANSION,220.0,SMARTLINE/8Z,Unidades,INCENDIO,SMARTLINE_8Z.jpg,http://localhost:3000/uploads/SMARTLINE_8Z.jpg
565.0,INIM PANEL CONVENCONAL 4 ZONAS SMARTLINE  EXPANDIBLE A 20 ZONAS,795.0,SMARTLINE020-4,Unidades,INCENDIO,SMARTLINE020-4.jpg,http://localhost:3000/uploads/SMARTLINE020-4.jpg
285.0,INTERFAZ ENLACE MK3-USB  VICTRON ENERGY,450.0,,Unidades,CONTROLADORES,INTERFAZ_ENLACE_MK3-USB_VICTRON_ENERGY.jpg,http://localhost:3000/uploads/INTERFAZ_ENLACE_MK3-USB_VICTRON_ENERGY.jpg
18.0,INTERRUPTOR TERMOMAGNETICO AC 16A,25.0,,Unidades,CONTROLADORES,INTERRUPTOR_TERMOMAGNETICO_AC_16A.jpg,http://localhost:3000/uploads/INTERRUPTOR_TERMOMAGNETICO_AC_16A.jpg
880.0,INV 24V 3000W /  INVERSOR GOSPOWER,1550.0,,Unidades,INVERSORES HIBRIDOS,INV_24V_3000W_INVERSOR_GOSPOWER.jpg,http://localhost:3000/uploads/INV_24V_3000W_INVERSOR_GOSPOWER.jpg
120.0,INVERSOR  ONDA MODIFICADA 12V 600W,250.0,,Unidades,INVERSORES,INVERSOR_ONDA_MODIFICADA_12V_600W.jpg,http://localhost:3000/uploads/INVERSOR_ONDA_MODIFICADA_12V_600W.jpg
3859.41,INVERSOR 10KW MONOFÁSICO,5410.0,GW10K-MS-30,Unidades,INVERSORES HIBRIDOS,GW10K-MS-30.jpg,http://localhost:3000/uploads/GW10K-MS-30.jpg
4913.83,INVERSOR 12KW TRIFÁSICO GOODWE,6880.0,GW12KLVSDT-C30,Unidades,INVERSORES HIBRIDOS,GW12KLVSDT-C30.jpg,http://localhost:3000/uploads/GW12KLVSDT-C30.jpg
5676.45,INVERSOR 17KW TRIFÁSICO,7950.0,GW17KLVSDT-C30,Unidades,ALARMA RISCO,GW17KLVSDT-C30.jpg,http://localhost:3000/uploads/GW17KLVSDT-C30.jpg
6570.88,INVERSOR 23KW TRIFÁSICO,9200.0,GW23KLVSDT-BR30,Unidades,INVERSORES HIBRIDOS,GW23KLVSDT-BR30.jpg,http://localhost:3000/uploads/GW23KLVSDT-BR30.jpg
150.0,INVERSOR 24/1000 MOD. DOOHAM,380.0,INV 24/1000 DOOHAM,Unidades,INVERSORES,INV_24_1000_DOOHAM.jpg,http://localhost:3000/uploads/INV_24_1000_DOOHAM.jpg
1393.96,INVERSOR 25K-S5-GC 380V SOLIS,17000.0,,Unidades,ALARMA RISCO,INVERSOR_25K-S5-GC_380V_SOLIS.jpg,http://localhost:3000/uploads/INVERSOR_25K-S5-GC_380V_SOLIS.jpg
0.0,INVERSOR CARGADOR 24V 3200VA,1950.0,,Unidades,INVERSORES DE RED,INVERSOR_CARGADOR_24V_3200VA.jpg,http://localhost:3000/uploads/INVERSOR_CARGADOR_24V_3200VA.jpg
2075.69,INVERSOR DE BOMBEO SOLAR 3HP HSPH2200L,2387.0,,Unidades,BOMBAS,INVERSOR_DE_BOMBEO_SOLAR_3HP_HSPH2200L.jpg,http://localhost:3000/uploads/INVERSOR_DE_BOMBEO_SOLAR_3HP_HSPH2200L.jpg
1000.0,INVERSOR DE RED APSYSTEMS YC600,1250.0,YC600,Unidades,MICROINVERSOR,YC600.jpg,http://localhost:3000/uploads/YC600.jpg
0.0,INVERSOR DE RED FRONIUS 2KW,3500.0,,Unidades,INVERSORES DE RED,INVERSOR_DE_RED_FRONIUS_2KW.jpg,http://localhost:3000/uploads/INVERSOR_DE_RED_FRONIUS_2KW.jpg
2500.0,INVERSOR DE RED FRONIUS 5KW,5500.0,,Unidades,INVERSORES DE RED,INVERSOR_DE_RED_FRONIUS_5KW.jpg,http://localhost:3000/uploads/INVERSOR_DE_RED_FRONIUS_5KW.jpg
2000.0,INVERSOR DE RED GOODWE 1000W - 1300W,3000.0,,Unidades,INVERSORES DE RED,INVERSOR_DE_RED_GOODWE_1000W_-_1300W.jpg,http://localhost:3000/uploads/INVERSOR_DE_RED_GOODWE_1000W_-_1300W.jpg
0.0,INVERSOR HOBER ‐HSPH1500L ‐ HASTA 2 HP,2608.0,,Unidades,BOMBAS,INVERSOR_HOBER_HSPH1500L_HASTA_2_HP.jpg,http://localhost:3000/uploads/INVERSOR_HOBER_HSPH1500L_HASTA_2_HP.jpg
0.0,INVERSOR HOBER ‐HSPH2200L ‐ HASTA 3HP,2704.0,,Unidades,BOMBAS,INVERSOR_HOBER_HSPH2200L_HASTA_3HP.jpg,http://localhost:3000/uploads/INVERSOR_HOBER_HSPH2200L_HASTA_3HP.jpg
0.0,INVERSOR HOBER ‐HSPH5500H ‐ HASTA 7.5 HP,3580.0,,Unidades,BOMBAS,INVERSOR_HOBER_HSPH5500H_HASTA_7.5_HP.jpg,http://localhost:3000/uploads/INVERSOR_HOBER_HSPH5500H_HASTA_7.5_HP.jpg
0.0,INVERSOR HOBER ‐HSPH7500H ‐ HASTA 10 HP,3880.0,,Unidades,BOMBAS,INVERSOR_HOBER_HSPH7500H_HASTA_10_HP.jpg,http://localhost:3000/uploads/INVERSOR_HOBER_HSPH7500H_HASTA_10_HP.jpg
0.0,INVERSOR HOBER ‐HSPH750LB ‐ HASTA 1 HP,2336.0,,Unidades,BOMBAS,INVERSOR_HOBER_HSPH750LB_HASTA_1_HP.jpg,http://localhost:3000/uploads/INVERSOR_HOBER_HSPH750LB_HASTA_1_HP.jpg
0.0,INVERSOR NVS HYBRID SOLAR INVERTER 1500VA-1500W,600.0,,Unidades,INVERSORES HIBRIDOS,INVERSOR_NVS_HYBRID_SOLAR_INVERTER_1500VA-1500W.jpg,http://localhost:3000/uploads/INVERSOR_NVS_HYBRID_SOLAR_INVERTER_1500VA-1500W.jpg
0.0,INVERSOR NVS HYBRID SOLAR INVERTER 3000VA-3000W,1500.0,,Unidades,INVERSORES HIBRIDOS,INVERSOR_NVS_HYBRID_SOLAR_INVERTER_3000VA-3000W.jpg,http://localhost:3000/uploads/INVERSOR_NVS_HYBRID_SOLAR_INVERTER_3000VA-3000W.jpg
3000.0,INVERSOR PHOENIX SMART 24/2000,2800.0,24 / 2000,Unidades,INVERSORES,24_2000.jpg,http://localhost:3000/uploads/24_2000.jpg
2994.0,INVERSOR PHOENIX SMART 24/3000,3800.0,IP24‐3000S,Unidades,INVERSORES,IP24_3000S.jpg,http://localhost:3000/uploads/IP24_3000S.jpg
0.0,INVERSOR SOLIS 12KV,1.0,S6-EH3P(12-20)K-H,Unidades,INVERSORES DE RED,S6-EH3P_12-20_K-H.jpg,http://localhost:3000/uploads/S6-EH3P_12-20_K-H.jpg
9400.0,INVERSOR TRIFASICO SOLIS 12KW ALTO VOLTAJE,12400.0,,Unidades,INVERSORES HIBRIDOS,INVERSOR_TRIFASICO_SOLIS_12KW_ALTO_VOLTAJE.jpg,http://localhost:3000/uploads/INVERSOR_TRIFASICO_SOLIS_12KW_ALTO_VOLTAJE.jpg
0.0,INVERSOR TRIFASICO SOLIS 15 K,11507.0,SOLIS S5-GR3P15K,Unidades,INVERSORES HIBRIDOS,SOLIS_S5-GR3P15K.jpg,http://localhost:3000/uploads/SOLIS_S5-GR3P15K.jpg
0.0,INVERSOR VICTRON 24/250,510.0,,Unidades,ALARMA RISCO,INVERSOR_VICTRON_24_250.jpg,http://localhost:3000/uploads/INVERSOR_VICTRON_24_250.jpg
0.0,INVERSOR VICTRON PHOENIX 48/800,1600.0,,Unidades,ALARMA RISCO,INVERSOR_VICTRON_PHOENIX_48_800.jpg,http://localhost:3000/uploads/INVERSOR_VICTRON_PHOENIX_48_800.jpg
280.0,ITM INTERRUPTOR TERMOMAGNETICO 63A TETRAPOLAR CAJA MOLDEADA,450.0,,Unidades,ELECTRICIDAD,ITM_INTERRUPTOR_TERMOMAGNETICO_63A_TETRAPOLAR_CAJA_MOLDEADA.jpg,http://localhost:3000/uploads/ITM_INTERRUPTOR_TERMOMAGNETICO_63A_TETRAPOLAR_CAJA_MOLDEADA.jpg
8.4,JACK RJ45 CAT 6A,10.5,,Unidades,NETWORKING,JACK_RJ45_CAT_6A.jpg,http://localhost:3000/uploads/JACK_RJ45_CAT_6A.jpg
298.0,K14 PRO C. ACC ASIST HUELLA,388.0,K14 PRO,Unidades,ACC Y ASIST.,K14_PRO.jpg,http://localhost:3000/uploads/K14_PRO.jpg
353.0,K20 C. ACC ASIST HUELLA,460.0,K20 PRO,Unidades,ACC Y ASIST.,K20_PRO.jpg,http://localhost:3000/uploads/K20_PRO.jpg
395.0,K30 C. ACC ASIST HUELLA,514.0,K30 Pro,Unidades,ACC Y ASIST.,K30_Pro.jpg,http://localhost:3000/uploads/K30_Pro.jpg
0.0,K50 PRO TERMINAL DE TIEMPO Y SISTENCIA ZKTECO,365.0,K50 PRO,Unidades,ACC Y ASIST.,K50_PRO.jpg,http://localhost:3000/uploads/K50_PRO.jpg
620.0,KIT ALARMA 3G/4G 48 ZONAS HK-DS-PWA48-KIT-WB(LA),865.0,HK-DS-PWA48-KIT-WB(LA),Unidades,ALARMA,HK-DS-PWA48-KIT-WB_LA_.jpg,http://localhost:3000/uploads/HK-DS-PWA48-KIT-WB_LA_.jpg
326.65000000000003,"KIT ALARMA AX HOME HIKVISION -WIFI 16 ZONAS INC: PANEL, PIR, MAGN Y PULSADOR HK-DS-PA201P-KIT-16WB",430.0,HK-DS-PA201P-KIT-16WB,Unidades,ALARMA,HK-DS-PA201P-KIT-16WB.jpg,http://localhost:3000/uploads/HK-DS-PA201P-KIT-16WB.jpg
280.0,KIT ALARMA COMUNITARIA MPR-3,510.0,,Unidades,ALARMA,KIT_ALARMA_COMUNITARIA_MPR-3.jpg,http://localhost:3000/uploads/KIT_ALARMA_COMUNITARIA_MPR-3.jpg
330.77,KIT ALARMA WIFI 48 ZONAS,547.0,HK-DS-PWA48-KIT-WB,Unidades,ALARMA,HK-DS-PWA48-KIT-WB.jpg,http://localhost:3000/uploads/HK-DS-PWA48-KIT-WB.jpg
0.0,KIT CABLE BATERIA 1 X 4 AGW 1M + 02 TERMINAL CU,80.0,,Unidades,ALARMA RISCO,KIT_CABLE_BATERIA_1_X_4_AGW_1M_02_TERMINAL_CU.jpg,http://localhost:3000/uploads/KIT_CABLE_BATERIA_1_X_4_AGW_1M_02_TERMINAL_CU.jpg
0.0,"KIT CABLE BATERIA 4 AGW (ROJO 1m, NEGRO 1m, INCLUYE 04 TERMINALES CU)",80.0,,Unidades,ALARMA RISCO,KIT_CABLE_BATERIA_4_AGW_ROJO_1m_NEGRO_1m_INCLUYE_04_TERMINAL.jpg,http://localhost:3000/uploads/KIT_CABLE_BATERIA_4_AGW_ROJO_1m_NEGRO_1m_INCLUYE_04_TERMINAL.jpg
0.0,KIT CABLE FOTOVOLTAICO 4mm² (Rojo 8m y Negro 8m),144.0,,Unidades,ALARMA RISCO,KIT_CABLE_FOTOVOLTAICO_4mm_Rojo_8m_y_Negro_8m_.jpg,http://localhost:3000/uploads/KIT_CABLE_FOTOVOLTAICO_4mm_Rojo_8m_y_Negro_8m_.jpg
0.0,KIT CABLE FOTOVOLTAICO 8m Rojo y Negro 4mm²,144.0,,Unidades,ALARMA RISCO,KIT_CABLE_FOTOVOLTAICO_8m_Rojo_y_Negro_4mm_.jpg,http://localhost:3000/uploads/KIT_CABLE_FOTOVOLTAICO_8m_Rojo_y_Negro_4mm_.jpg
0.0,KIT CABLE SOLAR 1x4mm2  5m Rojo y Negro + MC4,100.0,,Unidades,CABLES PARA PANEL SOLAR,KIT_CABLE_SOLAR_1x4mm2_5m_Rojo_y_Negro_MC4.jpg,http://localhost:3000/uploads/KIT_CABLE_SOLAR_1x4mm2_5m_Rojo_y_Negro_MC4.jpg
780.0,KIT CABLEADO SMART HS-X: CONTAC MAGN-SIRE 30W-SENSOR CABL-BTRA 12V/4AMP,980.0,KIT-HSX-CAB,Unidades,ALARMA,KIT-HSX-CAB.jpg,http://localhost:3000/uploads/KIT-HSX-CAB.jpg
520.0,KIT CABLEADO SMART P8: CONTAC MAGN-SIRE 30W-SENSOR CABL-BTRA 12V/4AMP,725.0,,Unidades,ALARMA,KIT_CABLEADO_SMART_P8_CONTAC_MAGN-SIRE_30W-SENSOR_CABL-BTRA_.jpg,http://localhost:3000/uploads/KIT_CABLEADO_SMART_P8_CONTAC_MAGN-SIRE_30W-SENSOR_CABL-BTRA_.jpg
455.0,KIT DE ALARMA HIBRIDO 8Z CON DISPOSITIVO CABLEADO,660.0,HK-DS-PHA64-KIT,Unidades,ALARMA,HK-DS-PHA64-KIT.jpg,http://localhost:3000/uploads/HK-DS-PHA64-KIT.jpg
1200.0,KIT PARARRAYOS,1500.0,,Unidades,ALARMA RISCO,KIT_PARARRAYOS.jpg,http://localhost:3000/uploads/KIT_PARARRAYOS.jpg
1386.0,"KIT PARARRAYOS(ABRAZADERA,TUBO MASTIL 1 METRO,BRASO MAS AISLADOR,CABLE DE COBRE )",1500.0,,Unidades,ALARMA RISCO,KIT_PARARRAYOS_ABRAZADERA_TUBO_MASTIL_1_METRO_BRASO_MAS_AISL.jpg,http://localhost:3000/uploads/KIT_PARARRAYOS_ABRAZADERA_TUBO_MASTIL_1_METRO_BRASO_MAS_AISL.jpg
980.0,KIT REHILETE (ELECTRODO REHILETE 52CMX1/2 GRAFITO),1500.0,,Unidades,ALARMA RISCO,KIT_REHILETE_ELECTRODO_REHILETE_52CMX1_2_GRAFITO_.jpg,http://localhost:3000/uploads/KIT_REHILETE_ELECTRODO_REHILETE_52CMX1_2_GRAFITO_.jpg
170.0,KIT SLR DE ILMNCON EQUISOL,270.0,EQ-1980T,Unidades,PANELES,EQ-1980T.jpg,http://localhost:3000/uploads/EQ-1980T.jpg
552.0,KIT SOLUC MOVIL CON 4 CAMARAS Y MONITOR LCD Y CABLES,750.0,HK-AE-VD2501A-A,Unidades,CAMARAS IP,HK-AE-VD2501A-A.jpg,http://localhost:3000/uploads/HK-AE-VD2501A-A.jpg
83.0,KIT US2000B PYLNTCH,116.0,US2000B/UP2500,Unidades,BATERIAS,US2000B_UP2500.jpg,http://localhost:3000/uploads/US2000B_UP2500.jpg
438.5,"KIT V/PORTERO CON MONITOR 4.3"" KH6110-WE1",520.0,HK-DS-KIS606-P,Unidades,VIDEO PORTERO,HK-DS-KIS606-P.jpg,http://localhost:3000/uploads/HK-DS-KIS606-P.jpg
408.91,KIT V/PORTERO HIBRIDO 4 HILOS. INCLUYE MONITOR Y CAMARA,490.0,HK-DS-KIS313-P,Unidades,VIDEO PORTERO,HK-DS-KIS313-P.jpg,http://localhost:3000/uploads/HK-DS-KIS313-P.jpg
586.72,KIT V/PORTERO IP: DS-KD8003-DS-KH6320-SWITCH-SD CARD,820.0,HK-DS-KIS602,Unidades,VIDEO PORTERO,HK-DS-KIS602.jpg,http://localhost:3000/uploads/HK-DS-KIS602.jpg
0.0,KIT V/PRTR HBD INCLY MNT Y CMR,580.0,HK-DS-KIS302-P,Unidades,VIDEO PORTERO,HK-DS-KIS302-P.jpg,http://localhost:3000/uploads/HK-DS-KIS302-P.jpg
282.6,KIT VIDEO PORTERO ANALOGICO,335.0,HK-DS-KIS213,Unidades,VIDEO PORTERO,HK-DS-KIS213.jpg,http://localhost:3000/uploads/HK-DS-KIS213.jpg
50.0,LDSOLAR 12V 10A,80.0,,Unidades,CONTROLADORES,LDSOLAR_12V_10A.jpg,http://localhost:3000/uploads/LDSOLAR_12V_10A.jpg
55.0,LLAVE TERMICA 16A DC 500VDC LLAVE TERMICA,78.0,,Unidades,MATERIALES PARA INSTALACION,LLAVE_TERMICA_16A_DC_500VDC_LLAVE_TERMICA.jpg,http://localhost:3000/uploads/LLAVE_TERMICA_16A_DC_500VDC_LLAVE_TERMICA.jpg
60.0,LLAVE TERMICA 20A DC 500VDC LLAVE TERMICA,80.0,,Unidades,MATERIALES PARA INSTALACION,LLAVE_TERMICA_20A_DC_500VDC_LLAVE_TERMICA.jpg,http://localhost:3000/uploads/LLAVE_TERMICA_20A_DC_500VDC_LLAVE_TERMICA.jpg
70.0,LLAVE TERMICA 32A DC 500VDC LLAVE TERMICA,95.0,,Unidades,MATERIALES PARA INSTALACION,LLAVE_TERMICA_32A_DC_500VDC_LLAVE_TERMICA.jpg,http://localhost:3000/uploads/LLAVE_TERMICA_32A_DC_500VDC_LLAVE_TERMICA.jpg
0.0,LUMINARIA ALUMBRADO PUBLICO SOLAR 15W 3K/4k/6500K BPC010 LED40/MCT,563.0,,Unidades,ALARMA RISCO,LUMINARIA_ALUMBRADO_PUBLICO_SOLAR_15W_3K_4k_6500K_BPC010_LED.jpg,http://localhost:3000/uploads/LUMINARIA_ALUMBRADO_PUBLICO_SOLAR_15W_3K_4k_6500K_BPC010_LED.jpg
30.0,LUMINARIA APLIQUE CON SENSOR DE MOVIMIENTO 30W,52.0,,Unidades,ALARMA RISCO,LUMINARIA_APLIQUE_CON_SENSOR_DE_MOVIMIENTO_30W.jpg,http://localhost:3000/uploads/LUMINARIA_APLIQUE_CON_SENSOR_DE_MOVIMIENTO_30W.jpg
130.0,LUMINARIA HIGH BAY 100W 1600LUMENS,345.0,,Unidades,ALARMA RISCO,LUMINARIA_HIGH_BAY_100W_1600LUMENS.jpg,http://localhost:3000/uploads/LUMINARIA_HIGH_BAY_100W_1600LUMENS.jpg
100.0,LUMINARIA LED  REFLECTOR DARLUX  150W  100V-265V,100.0,,Unidades,LUMINARIAS,LUMINARIA_LED_REFLECTOR_DARLUX_150W_100V-265V.jpg,http://localhost:3000/uploads/LUMINARIA_LED_REFLECTOR_DARLUX_150W_100V-265V.jpg
0.0,LUMINARIA LED ALUMBRADO PUBLICO SOLAR 12W 6500K IP65 P/POSTE C/CONTROL BRC010 911401827702 Philips,436.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_12W_6500K_IP65_P_POSTE.jpg,http://localhost:3000/uploads/LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_12W_6500K_IP65_P_POSTE.jpg
0.0,LUMINARIA LED ALUMBRADO PUBLICO SOLAR 14W 6500K IP65 P/POSTE C/CONTROL BRC010,1.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_14W_6500K_IP65_P_POSTE.jpg,http://localhost:3000/uploads/LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_14W_6500K_IP65_P_POSTE.jpg
0.0,LUMINARIA LED ALUMBRADO PUBLICO SOLAR 14W 6500K IP65 P/POSTE C/CONTROL BRC010,357.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_14W_6500K_IP65_P_POSTE_2.jpg,http://localhost:3000/uploads/LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_14W_6500K_IP65_P_POSTE_2.jpg
0.0,LUMINARIA LED ALUMBRADO PUBLICO SOLAR 14W 6500K IP65 P/POSTE C/CONTROL BRC010 911401894402 Philips,340.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_14W_6500K_IP65_P_POSTE_3.jpg,http://localhost:3000/uploads/LUMINARIA_LED_ALUMBRADO_PUBLICO_SOLAR_14W_6500K_IP65_P_POSTE_3.jpg
160.0,LUMINARIA LED CON SENSOR DE MOVIMIENTO,345.0,,Unidades,LUMINARIAS,LUMINARIA_LED_CON_SENSOR_DE_MOVIMIENTO.jpg,http://localhost:3000/uploads/LUMINARIA_LED_CON_SENSOR_DE_MOVIMIENTO.jpg
200.0,LUMINARIA LED REFLECTOR 150W SWB G3 PHILIPS,200.0,,Unidades,LUMINARIAS,LUMINARIA_LED_REFLECTOR_150W_SWB_G3_PHILIPS.jpg,http://localhost:3000/uploads/LUMINARIA_LED_REFLECTOR_150W_SWB_G3_PHILIPS.jpg
0.0,LUMINARIA LED REFLECTOR 200W 5700K 220-240V IP66 AMB LED269/CW BVP432 911401691306 Philips,900.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_REFLECTOR_200W_5700K_220-240V_IP66_AMB_LED269_.jpg,http://localhost:3000/uploads/LUMINARIA_LED_REFLECTOR_200W_5700K_220-240V_IP66_AMB_LED269_.jpg
0.0,LUMINARIA LED REFLECTOR BVP151 LED240/CW PSU 200W SWB G3 GM 911401868286 Philips,390.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_REFLECTOR_BVP151_LED240_CW_PSU_200W_SWB_G3_GM_.jpg,http://localhost:3000/uploads/LUMINARIA_LED_REFLECTOR_BVP151_LED240_CW_PSU_200W_SWB_G3_GM_.jpg
526.27,LUMINARIA LED REFLECTOR BVP232 LED480/CW PSU 400W 120-277V SWB 911401831287 Philips,850.0,,Unidades,ALARMA RISCO,LUMINARIA_LED_REFLECTOR_BVP232_LED480_CW_PSU_400W_120-277V_S.jpg,http://localhost:3000/uploads/LUMINARIA_LED_REFLECTOR_BVP232_LED480_CW_PSU_400W_120-277V_S.jpg
0.0,LUMINARIA REFLECTOR LED SOLAR 10W 650LM 6500K IP65 C/SENSOR MOVIMIENTO,53.0,,Unidades,ALARMA RISCO,LUMINARIA_REFLECTOR_LED_SOLAR_10W_650LM_6500K_IP65_C_SENSOR_.jpg,http://localhost:3000/uploads/LUMINARIA_REFLECTOR_LED_SOLAR_10W_650LM_6500K_IP65_C_SENSOR_.jpg
0.0,LUMINARIA REFLECTOR LED SOLAR 10W 650LM 6500K IP65 C/SENSOR MOVIMIENTO (copiar),53.0,,Unidades,ALARMA RISCO,LUMINARIA_REFLECTOR_LED_SOLAR_10W_650LM_6500K_IP65_C_SENSOR__2.jpg,http://localhost:3000/uploads/LUMINARIA_REFLECTOR_LED_SOLAR_10W_650LM_6500K_IP65_C_SENSOR__2.jpg
0.0,LUMINARIA REFLECTOR LED SOLAR 200W 2400LM 6500K IP66,306.0,,Unidades,ALARMA RISCO,LUMINARIA_REFLECTOR_LED_SOLAR_200W_2400LM_6500K_IP66.jpg,http://localhost:3000/uploads/LUMINARIA_REFLECTOR_LED_SOLAR_200W_2400LM_6500K_IP66.jpg
0.0,LUMINARIA REFLECTOR LED SOLAR 200W 2400LM 6500K IP66,306.0,,Unidades,ALARMA RISCO,LUMINARIA_REFLECTOR_LED_SOLAR_200W_2400LM_6500K_IP66_2.jpg,http://localhost:3000/uploads/LUMINARIA_REFLECTOR_LED_SOLAR_200W_2400LM_6500K_IP66_2.jpg
0.0,LUMINARIA REFLECTOR LED SOLAR 300W 3600LM 6500K IP66,364.0,,Unidades,ALARMA RISCO,LUMINARIA_REFLECTOR_LED_SOLAR_300W_3600LM_6500K_IP66.jpg,http://localhost:3000/uploads/LUMINARIA_REFLECTOR_LED_SOLAR_300W_3600LM_6500K_IP66.jpg
57.0,LUZ DE EMERGENCIA DE 1200 LUMENES DE DOS FOCOS LED 36829 segurimax,90.0,,Unidades,ALARMA,LUZ_DE_EMERGENCIA_DE_1200_LUMENES_DE_DOS_FOCOS_LED_36829_seg.jpg,http://localhost:3000/uploads/LUZ_DE_EMERGENCIA_DE_1200_LUMENES_DE_DOS_FOCOS_LED_36829_seg.jpg
240.0,LUZ DE EMERGENCIA DE 1200 LUMENS IP65 COBERTURA 250M- EI040005-segurimax,350.0,,Unidades,ALARMA,LUZ_DE_EMERGENCIA_DE_1200_LUMENS_IP65_COBERTURA_250M-_EI0400.jpg,http://localhost:3000/uploads/LUZ_DE_EMERGENCIA_DE_1200_LUMENS_IP65_COBERTURA_250M-_EI0400.jpg
55.0,MAGNETICO INALAMBRICO,91.0,HK-DS-PDMC-EG2-WB,Unidades,ALARMA,HK-DS-PDMC-EG2-WB.jpg,http://localhost:3000/uploads/HK-DS-PDMC-EG2-WB.jpg
0.0,"MATERIAL  CAJA MODULAR , ADECIVOS , PERNOS WINCHA ACCESORIOS",90.0,,Unidades,MATERIALES,MATERIAL_CAJA_MODULAR_ADECIVOS_PERNOS_WINCHA_ACCESORIOS.jpg,http://localhost:3000/uploads/MATERIAL_CAJA_MODULAR_ADECIVOS_PERNOS_WINCHA_ACCESORIOS.jpg
0.0,"MATERIAL CERCO ELECTRICO X M. LINEAL  : Postes, aisladores, templadores , cable galvanizado, etc",70.0,,Unidades,SERCO ELECTRICO,MATERIAL_CERCO_ELECTRICO_X_M._LINEAL_Postes_aisladores_templ.jpg,http://localhost:3000/uploads/MATERIAL_CERCO_ELECTRICO_X_M._LINEAL_Postes_aisladores_templ.jpg
50.0,MATERIALES DE CERCO ELECTRICO INCLUYE INSTALACION,80.0,,Unidades,REVISAR - NO SE PUEDE IDENTIFICAR SI ES SERVICIO,MATERIALES_DE_CERCO_ELECTRICO_INCLUYE_INSTALACION.jpg,http://localhost:3000/uploads/MATERIALES_DE_CERCO_ELECTRICO_INCLUYE_INSTALACION.jpg
114.0,MDL EXPNSR 32 Z CBEAD,188.0,HK-DS-PM1-RT-HWB,Unidades,ALARMA,HK-DS-PM1-RT-HWB.jpg,http://localhost:3000/uploads/HK-DS-PM1-RT-HWB.jpg
81.0,MDL EXPNSR 8 Z CBEAD,134.0,HK-DS-PM1-I802-H,Unidades,ALARMA,HK-DS-PM1-I802-H.jpg,http://localhost:3000/uploads/HK-DS-PM1-I802-H.jpg
234.5,MEDIDOR DE ENERGIA SMART METER,350.0,,Unidades,SMART METER,MEDIDOR_DE_ENERGIA_SMART_METER.jpg,http://localhost:3000/uploads/MEDIDOR_DE_ENERGIA_SMART_METER.jpg
